id_peli,actores_10
tt22046396,"[('Alessandro Demcenko', 'NULL', ['Reparto', 'Reparto'], ['su papel en Go Go Tales', 'Dark Matter', 'Carolina se enamora'], 'NULL'), ('Sergey Ivanyuk', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Superdeep', 'Rikoshet', 'Obshchie interesy'], 'NULL'), ('Svetlana Kamynina', '1979', ['Reparto', 'Reparto'], ['Prostye veshchi', 'Interny', 'Dva kholma'], ['Nika Awards 2008 Nominado Nika Best Supporting Actress Prostye veshchi', 'Russian Guild of Film Critics 2007 Nominado White Elephant Best Supporting Actress Prostye veshchi', 'Russian National Movie Awards 2014 Nominado Georges Award Best Russian Duo of the Year Interny As Bykov and Kisegach Compartido con: Ivan Okhlobystin', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('Dimitriy Krasilov', '1994', ['Reparto', 'Reparto'], ['Zyat', 'Skoraya pomoshch', 'Liza'], 'NULL'), ('Tornike Kvitatiani', '1992', ['Reparto', 'Reparto'], ['Dobro pozhalovat v semyu', 'Dobro pozhalovat v semyu'], 'NULL'), ('Florid Latypov', 'NULL', ['Reparto', 'Reparto'], ['su papel en Dobro pozhalovat v semyu'], 'NULL'), ('Vyacheslav Morozov', '1991', ['Reparto', 'Reparto'], ['Dobro pozhalovat v semyu', 'El Método Meglin', 'Skoraya pomoshch'], 'NULL'), ('Karim Omarov', 'NULL', ['Reparto', 'Reparto'], ['su papel en Dobro pozhalovat v semyu'], 'NULL'), ('Marina Poddubnaya', 'NULL', ['Reparto', 'Reparto'], ['su papel en Dobro pozhalovat v semyu', 'Voyna'], 'NULL'), ('Kristina Stroiteleva', 'NULL', ['Reparto', 'Reparto'], ['su papel en Dobro pozhalovat v semyu', 'Dobro pozhalovat v semyu'], 'NULL')]"
tt10135604,"[('Toccara Lanett', 'NULL', ['Reparto', 'Guion', 'Dirección de la segunda unidad o asistencia a dirección'], ['su papel en Hemp Queen', 'Sofa King Funny', 'Snoop Dogg: Words Are Few'], 'NULL'), ('Keith Justice', 'NULL', ['Reparto', 'Composición', 'Guion'], ['su papel en En qué piensan los hombres', 'Tom y Jerry', 'The Atonement of Janis Drake'], 'NULL'), ('Toni Lanell', 'NULL', ['Reparto', 'Reparto'], ['su papel en Hemp Queen'], 'NULL'), ('Angel B', 'NULL', ['Reparto', 'Reparto'], ['su papel en Persuasion', 'East Los High', 'Farmed and Dangerous'], 'NULL'), ('Shereen Macklin', 'NULL', ['Reparto', 'Reparto'], ['su papel en Lemon Drop', ""Summer of '70"", 'The Allnighter'], 'NULL'), ('Allen Arthur', 'NULL', ['Composición', 'Reparto', 'Música'], ['su papel en Tom y Jerry', 'En qué piensan los hombres 2', 'Lovers and Friends'], 'NULL'), ('Irving Randy Brown', 'NULL', ['Reparto', 'Reparto'], ['su papel en Hemp Queen'], 'NULL'), ('Smiley Jonez', 'NULL', ['Reparto', 'Reparto'], ['su papel en Hemp Queen'], 'NULL'), ('Rachel Autumn', 'NULL', ['Reparto', 'Reparto'], ['su papel en Hemp Queen'], 'NULL'), ('Amanda Bartolomeo', 'NULL', ['Reparto', 'Reparto'], [""su papel en Sherman's Showcase"", 'Amidion: Mami (Follow Me', 'Hemp Queen'], 'NULL')]"
tt10002400,"[('Nick Puya', 'NULL', ['Reparto', 'Reparto'], ['su papel en Flamingo Heist', 'The Critic', 'Creator(s'], 'NULL'), ('Brandon Scott', 'NULL', ['Reparto', 'Reparto'], 'NULL', 'NULL'), ('Alex Kingsman', 'NULL', ['Reparto', 'Guion', 'Dirección de casting'], ['su papel en Dracul', 'The Untold Story of William Omega y Form 1'], 'NULL')]"
tt3563080,"[('Afzal Khan', '1969', ['Reparto', 'Edición', 'Especialistas'], ['Koi'], 'NULL'), ('Ahsen Murad', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Legend of Maula Jatt', 'My Pure Land', 'Shah'], 'NULL'), ('Saleem Albela', 'NULL', ['Reparto', 'Reparto'], ['su papel en Dollars, Saya E Khuda E Zuljalal', 'Super Punjabi'], 'NULL'), ('Jia Ali', 'NULL', ['Reparto', 'Reparto'], ['su papel en Kashf: The Lifting of the Veil', 'Love Mein Gum', 'Ghar Kab Ao Gey'], 'NULL'), ('Noor Bukhari', 'NULL', ['Reparto', 'Dirección', 'Reparto'], ['su papel en Ishq Positive', 'Daku', 'No Paisa No Problem'], 'NULL'), ('Essa Chaudhary', 'NULL', ['Reparto', 'Reparto'], ['su papel en Saya E Khuda E Zuljalal'], 'NULL'), ('Shafqat Cheema', '1955', ['Reparto', 'Reparto'], ['Dorr', 'Budha Gujjar', 'Kaalay Chor'], 'NULL'), ('Umar Cheema', 'NULL', ['Reparto', 'Reparto'], ['su papel en Geo Sar Utha Kay', 'Band Bajj Gaii y Ghissi Pitti Mohabbat'], 'NULL'), ('Nayyar Ejaz', 'NULL', ['Reparto', 'Reparto'], 'NULL', 'NULL')]"
tt3592252,"[('Erica Genereux Smith', 'NULL', ['Reparto', 'Dirección', 'Guion'], ['su papel en Blue Ruin', 'This Will Be My Legacy', 'Night Life'], 'NULL'), ('Griffin Clark', 'NULL', ['Reparto', 'Reparto'], ['su papel en Compartment'], 'NULL'), ('Anna Adamska', 'NULL', ['Reparto', 'Reparto'], ['su papel en Compartment', 'Fighter', 'Alligator Crocodile'], 'NULL'), ('Louise Mulvihill', 'NULL', ['Reparto', 'Reparto'], ['su papel en Compartment'], 'NULL'), ('Alex Saul', 'NULL', ['Reparto', 'Reparto'], ['su papel en Compartment', 'Late Night Double Feature', 'This Will Be My Legacy'], 'NULL'), ('Jennifer Radford', 'NULL', ['Reparto', 'Producción', 'Reparto'], ['su papel en Compartment', 'The Attwood Paradox', 'Wash Up'], 'NULL'), ('Maggie Casey', 'NULL', ['Reparto', 'Sonido', 'Reparto'], ['su papel en Compartment'], 'NULL'), ('Mike Catlin', 'NULL', ['Reparto', 'Reparto'], ['su papel en Compartment'], 'NULL')]"
tt3686776,"[('Joshua Stoy', 'NULL', ['Reparto', 'Producción', 'Reparto'], ['su papel en Destination 51', 'On the Other Side Part II y On the Other Side'], 'NULL'), ('Tim Fromm', 'NULL', ['Reparto', 'Reparto'], ['su papel en Destination 51'], 'NULL'), ('Noah Talbot', 'NULL', ['Dirección', 'Guion', 'Edición'], ['su papel en Destination 51', 'On the Other Side Part II y On the Other Side'], 'NULL')]"
tt3756108,"[('Ragnhild Bjoerge', 'NULL', ['Especialistas', 'Reparto', 'Producción'], ['su papel en Beforeigners (Los visitantes', 'Trol', 'Women of Wrestling'], 'NULL'), (""Chinwe' Daniel Enenta"", 'NULL', ['Producción', 'Dirección', 'Reparto'], ['su papel en Aisha', 'Bloody Luck', 'Memoir of an Honest Voice'], 'NULL'), (""Selena O'Sullivan"", 'NULL', ['Reparto', 'Especialistas', 'Equipos adicionales'], ['su papel en Bloody Luck', 'Rag Doll', 'Rogue Operations'], 'NULL'), ('Brian Regal', 'NULL', ['Reparto', 'Reparto'], ['su papel en Saviors', 'Finding Filman', 'Lethal Procedures'], ['Changing Face International Film Festival 2020 Nominado Annual Award Best Short Comedy Finding Filman Compartido con: Kevin Anglin · Nat Anglin', ""Directors Cut Int'l Film Festival 2020 Nominado Director's Cut International Award Best Short Finding Filman Compartido con: Kevin Anglin · Nat Anglin"", 'Global Indie Film Fest 2020 Ganador Jury Prize Best Comedy Finding Filman Compartido con: Kevin Anglin · Nat Anglin', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona'])]"
tt10314554,"[('Juan Ignacio Martín Blázquez', '1980', ['Edición', 'Dirección', 'Producción'], ['Trainspuestting', 'We Can Solve It for You Wholesale', 'Over'], 'NULL'), ('Laia Ferrao', 'NULL', ['Reparto', 'Reparto'], ['su papel en La Nada Absoluta', 'Connection Jam', 'Deliciae'], 'NULL')]"
tt12935690,"[('Anderson Di Rizzi', 'NULL', ['Reparto', 'Producción', 'Reparto'], ['su papel en Amor à Vida', 'Morde & Assopra', 'Êta Mundo Bom!'], 'NULL'), ('Lucy Ramos', '1982', ['Reparto', 'Producción', 'Reparto'], ['Turistas', 'Sinhá Moça', 'A Força do Querer'], 'NULL'), ('Pedro Carvalho', '1985', ['Reparto', 'Producción', 'Reparto'], ['Remédio Santo', 'O Beijo do Escorpião', 'O Segundo Homem'], 'NULL'), ('Cleo', '1982', ['Reparto', 'Producción', 'Composición'], ['América', 'Araguaia', 'Benjamim'], ['Cinema Brazil Grand Prize 2005 Nominado Cinema Brazil Grand Prize Best Actress (Melhor Atriz) Benjamim', 'Prêmio Contigo, Brazil 2019 Nominado Contigo Best Supporting Actress (Melhor Atriz Coadjuvante) O Tempo Não Para 2014 Nominado Contigo Best Actress in a Series/Miniseries (Melhor Atriz em Série/Minissérie) O Caçador 2013 Nominado Contigo Best Actress in a Series/Miniseries (Melhor Atriz em Série/Minissérie) As Brasileiras 2010 Nominado Contigo Best Supporting Actress (Melhor Atriz Coadjuvante) India: Una historia de amor 2007 Nominado Contigo Best Supporting Actress (Melhor Atriz Coadjuvante) Cobras & Lagartos 2 más', 'Rio de Janeiro International Film Festival 2003 Ganador Première Brazil Best Actress (Melhor Atriz) Benjamim', 'Prêmio Contigo Cinema, Brazil 2008 Nominado Jury Award Best Supporting Actress (Melhor Atriz Coadjuvante) Meu Nome Não é Johnny', 'Prêmio Qualidade, Brazil 2011 Nominado Prêmio Qualidade Television: Best Actress (Televisão: Melhor Atriz) Araguaia 2008 Nominado Prêmio Qualidade Best Actress (Melhor Atriz) Meu Nome Não é Johnny 2005 Ganador Prêmio Qualidade Television: Most Promising Actress (Televisão: Melhor Atriz Revelação - São Paulo) América 2005 Nominado Prêmio Qualidade Television: Most Promising Actress (Televisão: Melhor Atriz Revelação - Rio de Janeiro) América']), ('Negra Li', '1979', ['Reparto', 'Banda sonora', 'Reparto'], ['Antônia', 'Antônia', 'O Segundo Homem'], 'NULL'), ('Ana Carolina Godoy', 'NULL', ['Reparto', 'Reparto'], ['su papel en A Lei do Amor', 'O Segundo Homem', 'Bewitched'], 'NULL'), ('Wolf Maya', '1953', ['Dirección', 'Reparto', 'Producción'], ['Senhora do Destino', 'Kubanacan', 'Hilda Hurricane'], ['São Paulo Association of Art Critics Awards 1999 Ganador APCA Trophy Television: Best Director (Televisão: Melhor Diretor) Hilda Hurricane 1997 Ganador APCA Trophy Television: Best Drama (Televisão: Melhor Novela) Salsa e Merengue Compartido con: Miguel Falabella · Maria Carmem Barbosa', 'Prêmio Contigo, Brazil 2014 Nominado Contigo Best Director (Melhor Diretor) Amor à Vida Compartido con: Mauro Mendonça Filho 2012 Nominado Contigo Best Director (Melhor Diretor) Fina Estampa 2008 Nominado Contigo Best Director (Melhor Diretor) Duas Caras 2007 Nominado Contigo Best Director (Melhor Diretor) Cobras & Lagartos 2005 Ganador Contigo Best Director (Melhor Diretor) Senhora do Destino 1 más', 'Prêmio Qualidade, Brazil 2010 Nominado Prêmio Qualidade Television: Best Director in a Miniseries (Televisão: Melhor Diretor de Minissérie) Cinquentinha 2010 Nominado Prêmio Qualidade Television: Best Director in a Miniseries (Televisão: Melhor Diretor de Minissérie) Na Forma da Lei 2008 Nominado Prêmio Qualidade Television: Best Director (Televisão: Melhor Diretor) Duas Caras 2007 Nominado Prêmio Qualidade Television: Best Director (Televisão: Melhor Diretor) Cobras & Lagartos 2005 Nominado Prêmio Qualidade Television: Best Director (Televisão: Melhor Diretor - Rio de Janeiro) Senhora do Destino 2 más', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('Duda Rodrigues', 'NULL', ['Reparto', 'Reparto'], ['su papel en O Segundo Homem'], 'NULL'), ('Vagner Antonio', 'NULL', ['Reparto', 'Arte', 'Reparto'], ['su papel en Chega de Saudade', 'O Segundo Homem'], 'NULL')]"
tt11296572,[]
tt1982882,"[('Andrew Lee Potts', '1979', ['Reparto', 'Dirección', 'Producción'], ['The Witcher', 'The Crown', 'Invasión jurásica'], 'NULL'), ('Heida Reed', '1988', ['Reparto', 'Dirección', 'Guion'], ['Stella Blómkvist', 'One Day (Siempre el mismo día', 'Perdidos en el Ártico'], ['Edda Awards, Iceland 2018 Nominado Edda Award Actress of the Year (Leikkona ársins) Stella Blómkvist', 'Lady Filmmakers Film Festival 2021 Nominado Best Supporting Actress Best Supporting Actress in a feature film Blank', 'GenreBlast Film Festival 2021 Nominado GenreBlast Film Festival Award Best Supporting Actress - Feature Film Blank', ""C21's International Drama Awards 2018 Nominado C21's International Drama Award Best Female Performance in a Drama Series Stella Blómkvist"", 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir']), ('Claudia Bassols', '1979', ['Reparto', 'Reparto'], ['The Eagle Path', 'La presa', 'Una bala en la recámara'], 'NULL'), ('Ben Lambert', 'NULL', ['Reparto', 'Producción', 'Dirección'], ['su papel en La noche más oscura', 'Vampiros del Hampa', 'Outpost: Rise of the Spetsnaz'], 'NULL'), ('Neil Jackson', '1976', ['Reparto', 'Guion', 'Producción'], ['Stargirl', ""The King's Man: La primera misión"", 'Absentia'], ['Tropfest 2016 Nominado Tropfest Craft Award Best Screenplay Wish You Here', 'Southern Shorts Awards 2017 Ganador Award of Merit Directing Off Ramp', 'Nice International Film Festival 2018 Nominado Festival Award Best Original Screenplay of a Short Film Off Ramp 2018 Nominado Festival Award Best Director of a Short Film Off Ramp 2018 Nominado Festival Award best original screenplay of a short film Off Ramp 2018 Nominado Festival Award best director of a short film Off Ramp 2018 Nominado Festival Award Best Director of a Short Film Off Ramp 1 más', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('Roark Critchlow', '1963', ['Reparto', 'Guion', 'Producción'], ['V', 'Mr'], 'NULL'), ('Vladimir Mihaylov', '1977', ['Reparto', 'Composición', 'Reparto'], ['Los mercen4rios', 'La memoria de un asesino', 'Dilwale'], 'NULL'), ('Jonathon Hargreaves', 'NULL', ['Reparto', 'Reparto'], ['su papel en Vampiros del Hampa'], 'NULL'), ('Iliana Lazarova', 'NULL', ['Reparto', 'Producción', 'Reparto'], 'NULL', 'NULL'), ('Atanas Srebrev', '1971', ['Reparto', 'Equipos adicionales', 'Reparto'], ['Ninja', 'The Contract', 'Hellboy'], 'NULL')]"
tt10075694,"[('Kincsö Blénesi', 'NULL', ['Reparto', 'Guion', 'Reparto'], ['su papel en Casting', 'Without Air', 'Eltörölni Frankot'], ['Busho, Budapest International Short Film Festival 2020 Ganador BuSho Award Best Actress Casting', 'Early Bird International Film Festival 2019 Ganador Jury Prize President of the Jury Award Casting', 'Canadian Cinematography Awards 2020 Ganador May Award Best Actress Casting', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('Gijs Naber', '1980', ['Reparto', 'Música', 'Reparto'], ['Penoza', 'Aanmodderfakker', 'El libro negro'], ['Nederlands Film Festival 2019 Ganador Golden Calf Best Actor in a TV-Drama (Beste Acteur in TV-Drama) Judas 2014 Ganador Golden Calf Best Actor (Beste Acteur) Aanmodderfakker 2010 Ganador Special Jury Prize Lang & gelukkig Compartido con: Arjan Ederveen · Alex Klaasen · Hans Leendertse · Rogier Philipoom · Sylvia Poorta · Dick van den Toorn · ·', 'Rembrandt Awards 2015 Nominado Rembrandt Award Best Dutch Actor (Beste Nederlandse Acteur) Aanmodderfakker', 'TeleVizier-Ring Gala, Netherlands 2016 Nominado Golden TeleVizier-Ring Penoza Compartido con: Monic Hendrickx · Sigrid ten Napel · Stijn Taverne · Niels Gomperts · Loek Peters · Olga Zuiderhoek · · · · · · · · · · 2014 Nominado Golden TeleVizier-Ring Penoza Compartido con: Monic Hendrickx · Sigrid ten Napel · Stijn Taverne · Niels Gomperts · Loek Peters · Olga Zuiderhoek · · · · · · · · · ·', 'SUBTITLE European Film Festival 2015 Ganador Angela Award Best Actor Aanmodderfakker', 'Dunav Film Fest 2022 Ganador Best Acting Best Acting La historia de mi mujer']), ('Levente Orbán', '1987', ['Reparto', 'Reparto'], ['El hijo de Saúl', ""Jupiter's Moon"", 'Stranger'], 'NULL'), ('Katalin Vad-Horváth', 'NULL', ['Reparto', 'Reparto'], ['su papel en Casting', 'Psycho 60'], 'NULL'), ('Norbert Saray', 'NULL', ['Reparto', 'Reparto'], ['su papel en La invitación', 'Jack Ryan', 'The Last Kingdom'], 'NULL'), ('János Szilárd Szabó', 'NULL', ['Reparto', 'Reparto'], ['su papel en Casting'], 'NULL'), ('Csaba Vass', 'NULL', ['Reparto', 'Reparto'], ['su papel en Casting'], 'NULL'), ('Tamás Allaga', 'NULL', ['Arte', 'Reparto', 'Transporte'], ['su papel en Magasságok és mélységek', 'A telep', 'Tabula rasa'], 'NULL')]"
tt10417584,"[('V.J. Emmie', 'NULL', ['Reparto', 'Equipos adicionales', 'Reparto'], ['su papel en Who Killed Captain Alex?', 'Bad Black', 'Ani mulalu? Crazy World'], 'NULL'), ('Katwalo', 'NULL', ['Reparto', 'Reparto'], ['su papel en Who Killed Captain Alex?', 'Once a Soja: Agubiri the Gateman'], 'NULL'), ('Isaac Newton Kizito', 'NULL', ['Reparto', 'Efectos visuales', 'Reparto'], ['su papel en Killer Gala, Ani mulalu? Crazy World', 'Abaana ba mzee chansi'], 'NULL'), ('Kizza Manshoor', 'NULL', ['Reparto', 'Reparto'], ['su papel en Rescue Team', 'Who Killed Captain Alex?', 'Ejjini lye ntwetwe'], 'NULL'), ('Kazibwe Ronald', 'NULL', ['Reparto', 'Decoración', 'Reparto'], ['su papel en Who Killed Captain Alex?', 'Killer Gala y Rescue Team'], 'NULL'), ('Tobious Renato Schuelke', 'NULL', ['Reparto', 'Reparto'], ['su papel en Once a Soja: Agubiri the Gateman'], 'NULL'), ('Ivan Wong', 'NULL', ['Reparto', 'Reparto'], ['su papel en Once a Soja: Agubiri the Gateman'], 'NULL')]"
tt24070322,"[('Sevastian Bugaev', '2010', ['Reparto', 'Reparto'], ['Skvoz vremya', 'Tvar', 'Batya'], 'NULL'), ('Anna Churina', '1978', ['Reparto', 'Reparto'], ['Mantikora', 'Vyiti Iz Gruppy', 'Viy 3: Travel to India'], 'NULL'), ('Artem Kukhteev', 'NULL', ['Reparto', 'Reparto'], ['su papel en Papy protiv mam'], 'NULL'), ('Liza Medvedeva', 'NULL', ['Reparto', 'Agente de talentos', 'Reparto'], ['su papel en Zhivoy', 'Liza', 'Sila dobra'], 'NULL'), ('Roman Postovalov', 'NULL', ['Reparto', 'Reparto'], ['su papel en Artek'], 'NULL'), ('Yola Sanko', '1947', ['Reparto', 'Reparto'], ['Chudesa v Reshetove', 'Tverskaya', 'Zaveshchanie Lenina'], 'NULL'), ('Elena Sazhina', 'NULL', ['Reparto', 'Reparto'], ['su papel en Papy protiv mam', 'Proverka Svyazi', ""A pogovorit'""], 'NULL'), ('Vladimir Steklov', '1948', ['Reparto', 'Reparto'], ['Bomzh (Bez opredelyonnogo mesta zhitelstva', 'Moy luchshiy drug, general Vasiliy, syn Iosifa', 'El círculo del poder'], ['Amiens International Film Festival 1989 Ganador Best Actor Bomzh (Bez opredelyonnogo mesta zhitelstva) Tied with Tito Haas for Boda secreta (1989).', 'Sozvezdie 1989 Ganador Best Actor Award Bomzh (Bez opredelyonnogo mesta zhitelstva)', ""People's Artist of Russian Federation 2001 Ganador People's Artist of Russian Federation"", 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('Artyom Tkachenko', '1982', ['Reparto', 'Reparto'], ['Mechenosets', 'Indigo', 'Paren s Marsa'], 'NULL'), ('Sergey Zhukov', '1976', ['Composición', 'Producción', 'Música'], ['Plaksa', 'Ruki vverkh', 'Eshche odin god'], 'NULL')]"
tt10085284,"[('Arden Carethers', 'NULL', ['Reparto', 'Reparto'], ['su papel en Exercise Class'], 'NULL'), ('Kate Hawkins', 'NULL', ['Reparto', 'Reparto'], ['su papel en A Cookie Mystery', 'Exercise Class'], 'NULL'), ('Marley Henry', 'NULL', ['Reparto', 'Reparto'], ['su papel en A Cookie Mystery', 'Exercise Class', 'Girls Night'], 'NULL'), ('Kuran Patel', 'NULL', ['Reparto', 'Reparto'], ['su papel en A Cookie Mystery', 'Exercise Class'], 'NULL'), ('Kate Priest', 'NULL', ['Reparto', 'Reparto'], ['su papel en Exercise Class'], 'NULL'), ('Daphne Rey', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Home, They Whisper y Colegio Abbott'], 'NULL'), ('Dax Rey', 'NULL', ['Reparto', 'Reparto'], 'NULL', 'NULL'), ('Rhyan Stanford', 'NULL', ['Reparto', 'Reparto'], ['su papel en Exercise Class'], 'NULL'), ('Sarah Ventimiglia', 'NULL', ['Reparto', 'Guion', 'Dirección de casting'], ['su papel en Omniscient Optics', 'Exercise Class', 'Terminal Happiness'], 'NULL')]"
tt10092752,"[('Sami Bouajila', '1966', ['Reparto', 'Banda sonora', 'Reparto'], ['Estado de sitio', 'Drôle de Félix', 'Bik Eneich: Un fils'], [""Acteurs à l'Écran 1992 Nominado Prix Michel Simon Best Actor La thune"", 'Cannes Film Festival 2006 Ganador Best Actor Days of Glory To the male ensemble cast. Compartido con: Jamel Debbouze · Samy Naceri · Roschdy Zem · Bernard Blancan', ""César Awards, France 2021 Ganador César Best Actor (Meilleur acteur) Bik Eneich: Un fils 2012 Nominado César Best Actor (Meilleur acteur) Omar m'a tuer 2008 Ganador César Best Supporting Actor (Meilleur acteur dans un second rôle) Los testigos"", 'Thessaloniki Film Festival 1995 Ganador Best Actor Bye-Bye', 'Venice Film Festival 2019 Ganador Venice Horizons Award Best Actor Bik Eneich: Un fils']), ('Eriq Ebouaney', '1967', ['Reparto', 'Reparto'], ['3 días para matar', 'El reino de los cielos', 'Transporter 3'], 'NULL'), ('Samy Seghir', '1994', ['Reparto', 'Reparto'], ['Noche de venganza', '7 días en Entebbe', 'La tierra y la sangre'], 'NULL'), ('Sofia Lesaffre', '1997', ['Reparto', 'Reparto'], ['Los miserables', 'Solos', 'Atracadores: La serie'], 'NULL'), ('Redouanne Harjane', '1984', ['Reparto', 'Guion', 'Música'], ['M', 'La tierra y la sangre', 'Prêt à tout'], 'NULL'), ('Oumar Diolo', 'NULL', ['Reparto', 'Guion', 'Reparto'], ['su papel en La tierra y la sangre', 'Arde Notre-Dame', '11'], 'NULL'), ('Eric Kabongo', 'NULL', ['Reparto', 'Banda sonora', 'Reparto'], ['su papel en Bienvenidos a Alemania', 'Sawah', 'La tierra y la sangre'], ['Bambi Awards 2017 Ganador Bambi Film - National Bienvenidos a Alemania Compartido con: Simon Verhoeven · Florian David Fitz · Palina Rojinski · Quirin Berg · Max Wiedemann · Michael Verhoeven', 'German Film Critics Association Awards 2017 Nominado German Film Critics Award Best Actor (Bester Darsteller) Bienvenidos a Alemania', 'Queen Palm International Film Festival 2019 Ganador Annual Queen Supreme ""Best of Fest"" Best Supporting Actor Sawah', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('Anis Benbatoul', 'NULL', ['Reparto', 'Reparto'], ['su papel en La tierra y la sangre', 'Divin Bonheur', ""13Mini: La vie qu'on mène""], 'NULL'), ('Blaise Afonso', 'NULL', ['Reparto', 'Reparto'], ['su papel en El último mercenario', 'La tierra y la sangre', 'Centinela'], 'NULL'), ('Mario Stasseyns', 'NULL', ['Reparto', 'Reparto'], ['su papel en La tierra y la sangre'], 'NULL')]"
tt10365540,"[('Katherine Shearer', 'NULL', ['Producción', 'Reparto', 'Dirección de producción'], ['su papel en This River', 'Sweet Tooth', 'Cnut'], ['Australian Screen Sound Guild 2021 Nominado ASSG Award Best Sound for a Live-Action Short Film This River Compartido con: Lana Kristensen · Sam Hayward · Steve Nossiter · Florian Delain · Craig Beckett · Les Fiddess · ·', 'Short to the Point International Film Festival 2020 Ganador July Award Stop-Motion/Time-Lapse Cnut Compartido con: Courtney Westbrook · Barry Staff · Greg Poppleton · Andrew Anderson · Chrysoulla Markoulli · · · · · · · ·', 'Rencontres Internationales du Cinema des Antipodes 2019 Ganador Nicolas Baudin Award Best Short Film Sweet Tooth Shannon Ashlyn Compartido con: Shannon Ashlyn', 'WIFT V-FEST 2021 Ganador Best Student Film Best Student Film This River Compartido con: Naomi Fryer 2021 Nominado Best Film Best Film This River Compartido con: Naomi Fryer', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir']), ('Aria Ferris', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Unlisted', 'Unlisted', 'High Tide'], 'NULL'), ('Sean Lynch', 'NULL', ['Reparto', 'Dirección', 'Guion'], ['su papel en Viaje al paraíso', 'Danger Close: La batalla de Long Tan', 'Hasta el último hombre (Hacksaw Ridge'], 'NULL'), ('Joanna Briant', '1961', ['Reparto', 'Reparto'], ['Paramedics: Special Unit Vehicle', 'Shark in the Park', 'Bread & Roses'], 'NULL'), ('Ruby Teys', 'NULL', ['Reparto', 'Reparto'], ['su papel en Miniseries', 'Colin de cuentas', 'The End, The Beginning'], 'NULL'), ('Finn Dunne', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Paper Rose', 'The End, The Beginning'], 'NULL'), ('Greg Poppleton', '1960', ['Reparto', 'Guion', 'Producción'], ['Las crónicas de Narnia: La travesía del viajero del alba', 'Anno 2020', 'Hunt Angels'], 'NULL'), ('Ajila Gersbach', 'NULL', ['Reparto', 'Reparto'], ['su papel en The End, The Beginning'], 'NULL'), ('Tapi Matenda', 'NULL', ['Reparto', 'Reparto'], ['su papel en The End, The Beginning'], 'NULL')]"
