id_peli,actores_10
tt14724692,"[('Catherine Asapokhai-Utsalo', 'NULL', ['Reparto', 'Reparto'], [""su papel en Life's Cycles""], 'NULL'), ('Tikima Bowers', 'NULL', ['Reparto', 'Reparto'], ['su papel en Justice Through Redemption', 'The Black Revenger', 'Eighteen'], 'NULL'), ('Harriet Burnette', 'NULL', ['Reparto', 'Dirección', 'Vestuario'], ['su papel en My 3 Boys', ""Life's Cycles"", 'Busted & Disgusted'], 'NULL'), ('Rachel Cain', 'NULL', ['Reparto', 'Reparto'], [""su papel en Life's Cycles""], 'NULL'), ('Jazmine Caldwell', 'NULL', ['Reparto', 'Reparto'], [""su papel en Life's Cycles""], 'NULL'), ('Kiani Conway', 'NULL', ['Reparto', 'Reparto'], [""su papel en Life's Cycles""], 'NULL'), ('Quanita Conway', 'NULL', ['Reparto', 'Reparto'], [""su papel en Life's Cycles""], 'NULL'), ('Brenda Cooper-Hardy', 'NULL', ['Reparto', 'Reparto'], [""su papel en Life's Cycles""], 'NULL'), ('Victoria Crosby', 'NULL', ['Reparto', 'Reparto'], ['su papel en 17 Days', ""Life's Cycles""], 'NULL'), ('Malik Davis', 'NULL', ['Reparto', 'Reparto'], [""su papel en Life's Cycles""], 'NULL')]"
tt26448876,"[('Chris Nathan Dylan', 'NULL', ['Reparto', 'Guion', 'Dirección'], ['su papel en The road of glory', ""Shazam! The Battle of the God's y At the edge of today""], 'NULL')]"
tt10198898,"[('John Yancey', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Fallen', 'Chasing Rain', 'Spite'], 'NULL'), ('Nolan Harper', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Fallen', 'Just Jaxzz y Just Once'], 'NULL'), ('Matt Pettigrew', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Fallen', 'Alone Inside', 'Degradation'], 'NULL'), ('Nana Agyeman', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Fallen'], 'NULL'), ('Averly Belle Burns', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Fallen', 'Still The One'], 'NULL'), ('Benton Cockerell', 'NULL', ['Reparto', 'Dirección', 'Guion'], 'NULL', 'NULL'), ('Amy Elizabeth Massey', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Fallen', 'Three Dates in Texas'], 'NULL'), ('Noah Scibana', 'NULL', ['Reparto', 'Reparto'], 'NULL', 'NULL')]"
tt12261776,"[('Adam Driver', '1983', ['Reparto', 'Producción', 'Banda sonora'], ['Star Wars: El despertar de la Fuerza', 'Paterson', 'Star Wars: Los últimos jedi'], ['Academy Awards, USA 2020 Nominado Oscar Best Performance by an Actor in a Leading Role Historia de un matrimonio 2019 Nominado Oscar Best Performance by an Actor in a Supporting Role Infiltrado en el KKKlan', 'Academy of Science Fiction, Fantasy & Horror Films, USA 2021 Nominado Saturn Award Best Supporting Actor Star Wars: El ascenso de Skywalker 2016 Ganador Saturn Award Best Supporting Actor Star Wars: El despertar de la Fuerza', 'American Comedy Awards, USA 2014 Nominado American Comedy Award Funniest Supporting Male Performer in a TV Series Girls 2014 Nominado American Comedy Award Best Comedy Supporting Actor - Film Amigos de más 2012 Nominado American Comedy Award Breakout Performer of the Year', 'Film Critics Circle of Australia Awards 2015 Nominado FCCA Award Best Actor - Supporting Role El viaje de tu vida', 'BAFTA Awards 2020 Nominado BAFTA Film Award Best Leading Actor Historia de un matrimonio 2019 Nominado BAFTA Film Award Best Supporting Actor Infiltrado en el KKKlan']), ('Ariana Greenblatt', 'NULL', ['Reparto', 'Reparto'], ['Barbie', 'Ahsoka', '65'], ['Critics Choice Awards 2024 Nominado Critics Choice Award Best Young Actor/Actress Barbie', 'Las Vegas Film Critics Society Awards 2023 Nominado Sierra Award Youth in Film - Female Barbie', 'Screen Actors Guild Awards 2024 Nominado Actor Outstanding Performance by a Cast in a Motion Picture Barbie Compartido con: Michael Cera · Will Ferrell · America Ferrera · Ryan Gosling · Kate McKinnon · Helen Mirren · Rhea Perlman · ·', 'Washington DC Area Film Critics Association Awards 2023 Nominado WAFCA Award Best Youth Performance Barbie', 'Hollywood Music In Media Awards (HMMA) 2021 Nominado Hollywood Music In Media Awards (HMMA) Best Original Song - Animated Film El bebé jefazo: Negocios de familia ""Together We Stand"" Compartido con: Gary Barlow']), ('Chloe Coleman', '2008', ['Reparto', 'Banda sonora', 'Reparto'], ['Dungeons & Dragons: Honor entre ladrones', 'Juego de espías', 'Big Little Lies'], 'NULL'), ('Nika King', 'NULL', ['Reparto', 'Producción', 'Guion'], ['Euphoria', 'Greenleaf', 'Amigas a destiempo'], 'NULL'), ('Brian Dare', 'NULL', ['Reparto', 'Reparto'], ['su papel en Jane the Virgin', 'Feud', 'Pequeñas mentirosas'], 'NULL')]"
tt13989030,"[('Laura Marano', '1995', ['Reparto', 'Música', 'Producción'], ['Tratamiento real', 'La cita perfecta', 'Saving Zoë'], [""Kids' Choice Awards, USA 2016 Nominado Blimp Award Favorite TV Actress Austin y Ally 2015 Ganador Blimp Award Favorite TV Actress Austin y Ally"", 'Teen Choice Awards 2019 Ganador Teen Choice Award Choice Comedy Movie Actress La cita perfecta 2019 Nominado Teen Choice Award Choice Ship La cita perfecta Compartido con: Noah Centineo 2016 Nominado Teen Choice Award Choice TV Actress: Comedy Austin y Ally 2015 Nominado Teen Choice Award Choice TV: Chemistry Austin y Ally Compartido con: Ross Lynch 2015 Nominado Teen Choice Award Choice Summer TV Star: Female Austin y Ally 1 más', 'WorldFest Houston 2015 Ganador Gold Remi Award Rising Star - Actress A Sort of Homecoming', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('Mena Massoud', '1991', ['Reparto', 'Producción', 'Guion'], ['Aladdín', 'Tratamiento real', 'The Sacrifice Game'], ['Teen Choice Awards 2019 Nominado Teen Choice Award Choice Sci-Fi/Fantasy Movie Actor Aladdín', 'Canadian Screen Awards, CA 2024 Nominado Canadian Screen Award Best Host, Lifestyle Evolving Vegan', 'National Film and Television Awards, USA 2019 Nominado National Film and Television Award Best Actor Aladdín 2019 Nominado National Film and Television Award Best Newcomer', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('Julie Edwards', 'NULL', ['Reparto', 'Reparto'], ['su papel en Tratamiento real'], 'NULL'), ('Talia Lesser', 'NULL', ['Reparto', 'Reparto'], ['su papel en Tratamiento real'], 'NULL'), ('Ivan Stojanov', 'NULL', ['Reparto', 'Reparto'], ['su papel en Tratamiento real'], 'NULL'), ('An Xin Chang', 'NULL', ['Reparto', 'Reparto'], ['su papel en Tratamiento real'], 'NULL'), ('James Gaylyn', '1954', ['Reparto', 'Reparto'], ['X', 'Un puente hacia Terabithia', 'Avatar'], 'NULL'), ('Kube Jones-Neill', 'NULL', ['Reparto', 'Reparto'], ['su papel en Tratamiento real'], 'NULL'), ('Amanda Billing', '1976', ['Reparto', 'Cámara y electricidad', 'Arte'], ['Power Rangers Ninja Steel', 'Shortland Street', 'Sui Generis'], ['New Zealand Film and TV Awards (II) 2012 Nominado General TV Award Best Performance by an Actress Shortland Street', 'Bilbao Seriesland Festival 2022 Nominado Bilbao Seriesland Web Fest Festival Best Ensemble Cast Sui Generis Compartido con: Joe Dekkers-Reihana · Josh McKenzie · Buster Caldwell · Sam McKillen · Jack Henderson · Flynn Steward · · · · · · · · · · · · · · · · · · ·', 'NZ Web Fest 2022 Nominado Jury Award Best Ensemble: NZ Narrative Sui Generis Compartido con: Josh McKenzie · Buster Caldwell · Genevieve Mora · Joe Dekkers-Reihana · Jack Henderson · · · · · · · · · · · · · · · · · · · ·', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('Chelsie Preston Crayford', '1987', ['Reparto', 'Dirección', 'Guion'], ['Underbelly', 'The Code', 'M3GAN'], ['Logie Awards 2012 Nominado Logie Most Popular New Female Talent Underbelly 2012 Ganador Graham Kennedy Award for Most Outstanding New Talent Underbelly', 'New Zealand Film and TV Awards (I) 2007 Ganador Film Award Best Short Film Performance Fog', 'Australian Academy of Cinema and Television Arts (AACTA) Awards 2015 Ganador AACTA Award Best Guest or Supporting Actress in a Television Drama The Code Episode 1', 'The Equity Ensemble Awards 2012 Nominado The Equity Award Outstanding Performance by an Ensemble in a Mini-series or Telemovie Underbelly Season 4: ""Razor"" Compartido con: John Batchelor · Matt Boesenberg · Richard Brancatisano · Jack Campbell · Khan Chittenden · · · · · · · · · · ·', 'NZ TV Awards 2022 Nominado Best Supporting Actress Best Supporting Actress The Panthers'])]"
tt0961036,"[('Aaron Aguilera', '1977', ['Reparto', 'Especialistas', 'Edición'], ['Slammed', 'WWF SmackDown', 'WWE Raw'], 'NULL'), ('Dana Amromin', 'NULL', ['Reparto', 'Reparto'], ['su papel en Avenge', 'Sexxxting'], 'NULL'), ('Mark Arnold', '1957', ['Reparto', 'Producción', 'Reparto'], ['Blade Runner 2049', 'Teen Wolf (De pelo en pecho', 'Operación Kandahar'], 'NULL'), ('Chris Benton', '1981', ['Arte', 'Reparto', 'Arte'], ['At the End of the World', 'Avenge', 'I Love You, America'], 'NULL'), ('Michael Vincent Carrera', 'NULL', ['Reparto', 'Equipos adicionales', 'Dirección de casting'], ['su papel en Detectives Club', 'Alternate Universe: A Rescue Mission', 'The Stream'], 'NULL'), ('Dava Casoni', 'NULL', ['Reparto', 'Equipos adicionales', 'Reparto'], ['su papel en Avenge', 'The Bilderberg Club: Meet the Shadow One World Government', 'Temps'], 'NULL'), ('Gregory Christian', 'NULL', ['Dirección', 'Guion', 'Producción'], ['su papel en Cowboy Junction', 'Avenge', 'Tamar'], 'NULL'), ('Steve Josefson', 'NULL', ['Reparto', 'Reparto'], ['su papel en Black Hearts', 'Avenge', 'Cabin fever 2'], 'NULL'), ('Anne Lockhart', '1953', ['Reparto', 'Equipos adicionales', 'Sonido'], ['Más allá del tiempo', 'La conspiración del pánico', 'Daño colateral'], 'NULL'), ('Sebastian Martinez-Kadlecik', 'NULL', ['Reparto', 'Guion', 'Arte'], ['su papel en Quince, Betty I Am', 'Legend Hero'], 'NULL')]"
tt10265126,"[('Jesse Holcomb', 'NULL', ['Reparto', 'Dirección', 'Guion'], ['su papel en Mourners, Inc'], 'NULL'), ('Brent Roberts', 'NULL', ['Reparto', 'Equipos adicionales', 'Guion'], ['su papel en We All Die Alone', 'Andrew Ginger/Likes Dogs', 'Future Ref'], ['San Diego Film Awards, US 2022 Ganador San Diego Film Award Best Ensemble Cast We All Die Alone Compartido con: Brian Patrick Butler · Frank DiPalermo · Joshua Alan Jones · Patrick Mayuyu · Durwood Murray · · ·', 'Oceanside International Film Festival, US 2022 Nominado Jury Award Best Supporting Actor We All Die Alone', 'Downtown Film Festival Los Angeles 2022 Ganador Festival Award Best Ensemble Cast in a Short Film We All Die Alone Compartido con: Brian Patrick Butler · Frank DiPalermo · Joshua Alan Jones · Patrick Mayuyu · Durwood Murray · · ·', 'Atlanta ShortsFest 2022 Nominado Jury Award Best Ensemble Cast We All Die Alone Compartido con: Brian Patrick Butler · Frank DiPalermo · Joshua Alan Jones · Patrick Mayuyu · Durwood Murray · · ·', 'Wildsound Feedback Writing and Film Festival 2021 Ganador Audience Award December Short Film Feedback LGBTQ+ Toronto Film Festival Best Performances We All Die Alone Compartido con: Brian Patrick Butler · Frank DiPalermo · Joshua Alan Jones · Patrick Mayuyu · Durwood Murray · · ·']), ('Angie Sarkisyan', 'NULL', ['Sonido', 'Reparto', 'Sonido'], ['Call of Duty: Modern Warfare III', 'Scott Pilgrim da el salto', 'Department of One'], 'NULL')]"
tt10192466,"[('Luciana Dalfovo', 'NULL', ['Reparto', 'Reparto'], ['su papel en Maturità'], 'NULL'), ('Paula Ledesma', 'NULL', ['Reparto', 'Guion', 'Edición'], ['su papel en Todo el tiempo del mundo', 'Maturità', 'Tú decides'], 'NULL'), ('Matías Ludueña', 'NULL', ['Reparto', 'Cámara y electricidad', 'Reparto'], ['su papel en Minievo', 'Tres D', 'Maturità'], 'NULL'), ('Florencia Ozan', 'NULL', ['Reparto', 'Reparto'], ['su papel en Maturità'], 'NULL'), ('Candela Álvarez', 'NULL', ['Reparto', 'Guion', 'Cámara y electricidad'], ['su papel en Maturità', 'Ciudad Universitaria'], 'NULL')]"
tt28341583,"[('Valerie Rose Lohman', 'NULL', ['Reparto', 'Guion', 'Dirección'], ['su papel en What Remains of Edith Finch', 'Wylde Flowers', 'Tower of God'], ['BAFTA Awards 2018 Nominado BAFTA Games Award Best Performer What Remains of Edith Finch', 'Young Entertainer Awards 2018 Nominado Young Entertainer Award Best Young Actress - Voice Over Role Raising a Rukus 2018 Ganador Young Entertainer Award Best Young Actress 16-21 - Short Film Intrepid', 'Five Continents International Film Festival 2019 Ganador Special Mention Lead Actress Short Film Short Film Awards She Comes in Colors Everywhere', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('Erica Colarusso', 'NULL', ['Reparto', 'Reparto'], 'NULL', 'NULL'), ('Tate McMillan', 'NULL', ['Reparto', 'Reparto'], ['su papel en Bullpen', 'Gilly and Keeves: The Special', 'You Forgot Your Wallet?'], 'NULL'), ('Costadina Buelna', 'NULL', ['Reparto', 'Diseño de producción', 'Reparto'], [""su papel en Tomorrow's Game"", ""I Didn't Mean to Haunt You"", ""We'll Find A Way""], 'NULL'), ('Michael Sullivan', '1979', ['Reparto', 'Producción', 'Guion'], ['Anatomía de Grey', '9-1-1: Lone Star', 'Princess Rap Battle'], 'NULL')]"
tt11434772,"[('Sayazhan Kulymbetova', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Crying Steppe'], 'NULL'), ('Akylkhan Almassov', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Crying Steppe', 'The Reporter', 'Others'], 'NULL'), ('Dulyga Akmolda', 'NULL', ['Reparto', 'Reparto'], ['su papel en Myn Bala', 'Rebirth Island y Zhanym, ty ne poverish'], 'NULL'), ('Sergey Ufimtzev', 'NULL', ['Reparto', 'Reparto'], ['su papel en Likvidator', 'Claustro', 'The Crying Steppe'], 'NULL'), ('Safuan Shaimerdenov', 'NULL', ['Reparto', 'Reparto'], ['su papel en Dorogie moi deti', 'The Crying Steppe', 'ToyiHana'], 'NULL'), ('Roman Zhukov', 'NULL', ['Reparto', 'Guion', 'Sonido'], ['su papel en Paralympian', 'Claustro', 'The Crying Steppe'], 'NULL'), ('Adilet Zhangali', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Crying Steppe'], 'NULL'), ('Aibar Tangyt', 'NULL', ['Reparto', 'Reparto'], ['su papel en Big Little Life', 'The Crying Steppe', 'Kazakh Khanate - Golden Throne'], 'NULL'), ('Rayana Daulet', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Crying Steppe'], 'NULL'), ('Sagat Zhylgheldiyev', 'NULL', ['Reparto', 'Reparto'], ['Myn Bala', 'The Crying Steppe'], 'NULL')]"
tt11567240,[]
tt30972810,"[('Miao Xie', '1984', ['Reparto', 'Reparto'], ['Hung Hei Kwun: Siu Lam ng zou', 'Mi padre es un héroe', 'Da meng xi you'], 'NULL'), ('Enyou Yang', 'NULL', ['Reparto', 'Reparto'], ['su papel en Ren sheng da shi', 'Give You A Candy y Jiao huan ren sheng'], ['Golden Rooster Awards 2022 Nominado Golden Rooster Best Actress Ren sheng da shi', 'Asian Film Awards 2023 Nominado Asian Film Award Best Newcomer Ren sheng da shi', 'Shanghai Film Critics Awards 2023 Nominado Shanghai Film Critics Award Best New Actress Ren sheng da shi', 'Huading Award 2023 Nominado Huading Award Best Actress in a Motion Picture Ren sheng da shi', ""Guangzhou Student Film Festival 2022 Nominado Students' Choice Award Favorite Actress Ren sheng da shi""])]"
tt3317570,"[('Ginger Goldbaum', 'NULL', ['Reparto', 'Reparto'], [""su papel en Vampire's Rage"", 'Grabbing the Sun', 'Gsnaps: I Rap This'], 'NULL'), ('Jordan Cann', 'NULL', ['Reparto', 'Producción', 'Guion'], ['su papel en Street Dreams: Los Angeles', 'From Paris to Rome', 'Straight Outta Compton'], 'NULL'), ('Michael Antonio', 'NULL', ['Reparto', 'Especialistas', 'Dirección de fotografía y cámara'], ['su papel en The Divinity Streak', 'Night of The Living Dead Girl', 'You Big Whale!'], 'NULL'), ('Doug Flores', 'NULL', ['Reparto', 'Reparto'], ['su papel en From Paris to Rome', 'My Brothers Keeper', ""Vampire's Rage""], 'NULL'), ('Kaleila Jordan', 'NULL', ['Reparto', 'Reparto'], ['Red Camaro', ""Angie's Cure"", 'Dreaming Hollywood'], 'NULL'), ('Aaron Thompson', 'NULL', ['Reparto', 'Producción', 'Dirección'], ['su papel en Project Elementals', 'Let Me Explain', 'From Paris to Rome'], 'NULL')]"
tt11853708,"[('Jaye Travis Brooks Sr.', 'NULL', ['Reparto', 'Reparto'], ['su papel en American Knights', 'Return to Pennsic', 'U'], 'NULL'), ('Catlin Brooks', 'NULL', ['Reparto', 'Reparto'], ['su papel en American Knights'], 'NULL'), ('Anthony De Longis', '1950', ['Reparto', 'Especialistas', 'Equipos adicionales'], ['Masters del universo', 'De profesión: duro', 'Indiana Jones y el reino de la calavera de cristal'], ['Screen Actors Guild Awards 2009 Nominado Actor Outstanding Performance by a Stunt Ensemble in a Motion Picture Indiana Jones y el reino de la calavera de cristal Compartido con: Don Abbatiello · Wade Allen · Greg Anthony · Jonathan Arthur · Matt Baker · Pat Banta · Helena Barrett · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · ·', 'Action on Film International Film Festival, USA 2015 Nominado Action on Film Award Breakout Action Star - Male - Short Boomerang Returns 2013 Nominado Action on Film Award Best Supporting Actor - Short Cowboy Creed', 'NAVGTR Awards 2012 Nominado NAVGTR Award Performance in a Comedy, Supporting Bulletstorm', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('Paul Friedel', 'NULL', ['Reparto', 'Reparto'], ['su papel en American Knights'], 'NULL'), ('Amy Graham', 'NULL', ['Reparto', 'Reparto'], ['su papel en American Knights'], 'NULL'), ('Lance Hoffman', 'NULL', ['Reparto', 'Reparto'], ['su papel en American Knights'], 'NULL'), ('Zorikh Lequidre', 'NULL', ['Reparto', 'Producción', 'Dirección'], ['su papel en Redemption of Captain Zorikh', 'American Knights', 'Passengers of 7D'], 'NULL'), ('Chris Minerd', 'NULL', ['Reparto', 'Dirección de fotografía y cámara', 'Reparto'], ['su papel en American Knights'], 'NULL'), ('Micah Nelson', 'NULL', ['Reparto', 'Reparto'], ['su papel en American Knights'], 'NULL'), ('Stephen Parker', 'NULL', ['Reparto', 'Dirección de fotografía y cámara', 'Reparto'], ['su papel en American Knights', 'Harlem Knight Fight'], 'NULL')]"
tt11666734,"[('Alex Désert', 'NULL', ['Reparto', 'Producción', 'Banda sonora'], 'NULL', 'NULL'), ('Travis Myers', 'NULL', ['Reparto', 'Guion', 'Arte'], ['su papel en J'], 'NULL'), ('Christopher Amitrano', '1973', ['Reparto', 'Producción', 'Guion'], ['El abogado del Lincoln', 'All Rise', 'Urgencias'], 'NULL'), ('Sharzad Kiadeh', 'NULL', ['Maquillaje', 'Reparto', 'Maquillaje'], ['su papel en The Kitchen', 'JustBoobs Sketch'], 'NULL')]"
tt12991676,"[('Hazar Deniz BG', '1998', ['Dirección', 'Guion', 'Reparto'], 'NULL', 'NULL'), ('Ali Meftun Zade', 'NULL', ['Reparto', 'Reparto'], ['su papel en Run Away If You Scared'], 'NULL'), ('Ramazan Uygur', 'NULL', ['Reparto', 'Casting', 'Dirección de casting'], ['su papel en The Cruise', 'Run Away If You Scared', 'The Guest : Misafir'], 'NULL'), ('Bahadir Kutluay', 'NULL', ['Reparto', 'Reparto'], ['su papel en Run Away If You Scared', 'Araz'], 'NULL'), ('Halime Karatas', 'NULL', ['Reparto', 'Reparto'], ['su papel en Run Away If You Scared'], 'NULL'), ('Beyza AK', 'NULL', ['Reparto', 'Reparto'], ['su papel en Run Away If You Scared'], 'NULL'), ('Halil Cogul', 'NULL', ['Reparto', 'Reparto'], ['su papel en Run Away If You Scared'], 'NULL'), ('Hacer Nur Kaplan', 'NULL', ['Reparto', 'Reparto'], ['su papel en Run Away If You Scared', 'Araz'], 'NULL'), ('Ahmet Kara', 'NULL', ['Reparto', 'Reparto'], ['su papel en Run Away If You Scared'], 'NULL')]"
tt10758124,"[('Emanuel Coolwijk', 'NULL', ['Reparto', 'Reparto'], ['su papel en Mime', ""Barry's Eerste Deal""], 'NULL'), ('Thij de Haan', 'NULL', ['Reparto', 'Guion', 'Equipos adicionales'], ['su papel en I Can Fly', 'Mime', 'Dutchtown'], 'NULL'), ('Carline Dedden', 'NULL', ['Reparto', 'Reparto'], ['su papel en Mime'], 'NULL'), ('Joep Drewes', 'NULL', ['Reparto', 'Reparto'], ['su papel en Molly', 'Mime'], 'NULL'), ('Wart Frencken', 'NULL', ['Reparto', 'Guion y continuidad', 'Reparto'], ['su papel en De Rotter Dwang Academy', 'Buddy', 'Mime'], 'NULL'), ('Tamara Friedman', 'NULL', ['Reparto', 'Producción', 'Reparto'], ['su papel en The Codfather', 'De Bitterbal', 'Diary of a Madman'], 'NULL'), ('Marit Golstein', 'NULL', ['Reparto', 'Reparto'], ['su papel en Mime'], 'NULL'), ('Jop Gorris', 'NULL', ['Reparto', 'Guion', 'Producción'], ['su papel en Mime', 'Negeri Van Oranje', 'Providentia'], 'NULL'), ('Kumar Heggelman', 'NULL', ['Reparto', 'Reparto'], ['su papel en De Schoonmakers', 'Weerzien', 'Mime'], 'NULL'), ('Liza Hein', 'NULL', ['Reparto', 'Reparto'], ['su papel en Mime', 'Peer'], 'NULL')]"
tt12408808,"[('Micaela Wittman', '1999', ['Reparto', 'Guion', 'Producción'], ['Remy & Arletta', 'Teen Wolf', 'Clairevoyant'], 'NULL'), ('Anousha', 'NULL', ['Reparto', 'Guion', 'Reparto'], ['su papel en El agente nocturno', 'Lifeline', 'Clairevoyant'], 'NULL'), ('Amy Benedict', 'NULL', ['Reparto', 'Equipos adicionales', 'Reparto'], ['Sneakers (Los fisgones', 'Treintaytantos', 'Anatomía de Grey'], 'NULL'), ('Arthur De Larroche', 'NULL', ['Reparto', 'Guion', 'Dirección'], ['su papel en Remy & Arletta', 'Clairevoyant', 'American Bistro'], 'NULL'), ('Sam Dissanayake', 'NULL', ['Reparto', 'Reparto'], ['su papel en Amor en juego', 'The Greasy Strangler', 'Si fuera fácil'], 'NULL'), ('Heidi Fecht', 'NULL', ['Reparto', 'Producción', 'Reparto'], ['su papel en Valiant', 'The Picture of You', 'Ángel'], 'NULL'), ('Rhys Hyatt', 'NULL', ['Reparto', 'Sonido', 'Reparto'], ['su papel en Clairevoyant', ""Leave 'em Laughing"", 'MapleStory 2'], 'NULL'), ('Andrew Kirkley', 'NULL', ['Reparto', 'Producción', 'Equipos adicionales'], ['su papel en A House Is Not a Disco', 'The Outlier', 'The Last'], 'NULL'), ('Ashley Moret', 'NULL', ['Reparto', 'Reparto'], ['su papel en Dead in Texas', 'The Sad Cafe', ""Je T'aime, Au Revoir""], 'NULL')]"
