0,1
tt10014508,"[('Lindsay Coryne', 'NULL', ['Reparto', 'Reparto'], ['Orange Is the New Black', 'Better Things', 'Eres lo peor'], 'NULL'), ('Nicole DuBois', 'NULL', ['Reparto', 'Guion', 'Producción'], ['The Shrink Next Door', 'Magic Carpet Rides', 'Eres lo peor'], 'NULL'), ('Lauren Ashley Hill', 'NULL', ['Reparto', 'Reparto'], ['With 2 You Get Horror', 'My Life Worked Out', 'Good Samaritans'], 'NULL'), ('Anna Jaller', 'NULL', ['Reparto', 'Producción', 'Reparto'], ['Homecoming', 'Grand Crew', 'Entourage (El séquito'], 'NULL')]"
tt12951932,"[('Tony Labrusca', '1995', ['Reparto', 'Arte', 'Banda sonora'], ['ML', 'Double Twisting Double Back', 'Here Comes the Groom'], ['Gawad Urian Awards 2019 Nominado Gawad Urian Award Best Actor (Pinakamahusay na Pangunahing Aktor) ML', 'Star Awards for Movies 2019 Nominado Star Award Movie Supporting Actor of the Year ML 2019 Nominado Star Award New Movie Actor of the Year ML', 'Cinema One Originals Digital Film Festival 2018 Nominado C1 Originals Award Best Actor Double Twisting Double Back', ""Entertainment Editors' Choice Awards 2019 Nominado Eddys Best Supporting Actor ML"", 'Society of Filipino Film Reviewers 2024 Nominado Pinoy Rebyu Award Best Ensemble Performance Here Comes the Groom Compartido con: Enchong Dee · Keempee De Leon · Maris Racal · Awra Briguela · Gladys Reyes · Eugene Domingo · · · · · · ·']), ('JC Alcantara', 'NULL', ['Reparto', 'Arte', 'Banda sonora'], ['The Iron Heart', 'Hello, Stranger: The Movie', 'Rewind'], 'NULL'), ('Vivoree Esclito', 'NULL', ['Reparto', 'Arte', 'Banda sonora'], ['The Killer Bride', 'The Iron Heart', ""He's Into Her: The Movie Cut""], 'NULL'), ('Patrick Quiroz', 'NULL', ['Reparto', 'Arte', 'Reparto'], ['Hello, Stranger: The Movie', ""A Soldier's Heart"", 'Spirits: Reawaken'], 'NULL'), ('Gillian Vicencio', '2001', ['Reparto', 'Arte', 'Reparto'], ['Eerie', 'Four Sisters Before the Wedding', 'A Very Good Girl'], 'NULL'), ('Miguel Almendras', 'NULL', ['Reparto', 'Arte', 'Equipos adicionales'], ['Mata tapang', 'The Broken Marriage Vow', 'Leonor Will Never Die'], 'NULL'), ('Meann Espinosa', 'NULL', ['Reparto', 'Casting', 'Producción'], ['Sin Island', 'A Very Good Girl', 'Linlang'], 'NULL'), ('Dionne Monsanto', 'NULL', ['Reparto', 'Producción', 'Reparto'], ['Kaaway sa sulod', 'Unbreak My Heart', 'Lobo'], 'NULL'), ('Jin Macapagal', 'NULL', ['Reparto', 'Reparto'], ['Damaso', 'ML', 'Suarez: The Healing Priest'], 'NULL'), ('Jae Miranda', 'NULL', ['Reparto', 'Reparto'], ['Hello, Stranger: The Movie', 'Pie Silog'], 'NULL')]"
tt10006262,"[('Vanessa Schaefer', 'NULL', ['Reparto', 'Reparto'], ['Blurred Lines, Dive', 'Dreamers'], 'NULL'), ('James Mackenzie', 'NULL', ['Reparto', 'Reparto'], ['Spears', 'Hear a No'], 'NULL'), ('Emma Murphy', 'NULL', ['Reparto', 'Reparto'], ['Wonderland', 'The Deal Breaker y Hear a No'], 'NULL'), ('Colette Hempenstall', 'NULL', ['Vestuario', 'Equipos adicionales', 'Reparto'], ['DannyBoy', 'Hear a No', 'Lambing'], 'NULL')]"
tt10863950,"[('So Okuno', '2000', ['Reparto', 'Reparto'], ['Kamen Raidâ Jiô Next Time: Geitsu, majesutî', 'Gekijôban Kamen Raidâ Jiô: Over Quartzer', 'Kamen Raidâ Seibâ + Kikai Sentai Zenkaijâ: Supâhîrô Senki'], 'NULL'), ('Keisuke Watanabe', 'NULL', ['Reparto', 'Reparto'], ['Kamen Raidâ Jiô', 'Kamen Raidâ Jiô Next Time: Geitsu, majesutî', 'Gekijôban Kamen Raidâ Jiô: Over Quartzer'], 'NULL'), ('Rihito Itagaki', '2002', ['Reparto', 'Reparto'], ['Kamen Raidâ Jiô', 'Alice in Borderland', 'Yakusoku no Neverland'], 'NULL'), ('Ayaka Konno', '1999', ['Reparto', 'Reparto'], ['Kamen Raidâ Jiô', 'Kamen Raidâ Jiô Next Time: Geitsu, majesutî', 'Haiiro no Kabe ~ Haguruma ~'], 'NULL'), ('Kentarô Kanesaki', 'NULL', ['Reparto', 'Reparto'], ['Kamen Raidâ Jiô', 'Kamen Raidâ Jiô Next Time: Geitsu, majesutî', 'Rôkaru bôizu'], 'NULL')]"
tt10084358,"[('Subodh Bhave', '1975', ['Reparto', 'Producción', 'Dirección'], ['Katyar Kaljat Ghusali', 'Hrudayantar', 'Sangeet Manapman'], 'NULL'), ('Bhargavi Chirmuley', '1978', ['Reparto', 'Reparto'], ['Vishwavinayak', 'Sandook', 'Sharyat'], 'NULL'), ('Viju Khote', '1941', ['Reparto', 'Reparto'], ['Sholay', 'Andaz Apna Apna', 'Alibaba Marjinaa'], 'NULL')]"
tt10837382,[]
tt13304556,"[('Dallas Ryan', '1979', ['Reparto', 'Dirección', 'Producción'], ['Burt Munro'], ['60 Second Intl. Film Festival 2019 Nominado Jury Prize Best One Minute Film My Queen Compartido con: Ryan Vania', 'MoziMotion 2019 Nominado MoziMotion Award Best Short Film My Queen Compartido con: Ryan Vania · Daisy Dolittle Roberts', '6ix Screams International Horror Film Festival 2019 Nominado Best Film Creepiest Film The Last Request Compartido con: Ryan Vania', 'Courts Mais Trash 2021 Nominado Audience Award National Competition 48 Hour Drinking Spree Compartido con: Ryan Vania', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir']), ('Ryan Vania', 'NULL', ['Reparto', 'Producción', 'Edición'], ['The Last Request', '48 Hour Drinking Spree', 'My Queen'], ['60 Second Intl. Film Festival 2019 Nominado Jury Prize Best One Minute Film My Queen Compartido con: Dallas Ryan', 'MoziMotion 2019 Nominado MoziMotion Award Best Short Film My Queen Compartido con: Dallas Ryan · Daisy Dolittle Roberts', '6ix Screams International Horror Film Festival 2019 Nominado Best Film Creepiest Film The Last Request Compartido con: Dallas Ryan', 'Courts Mais Trash 2021 Nominado Audience Award National Competition 48 Hour Drinking Spree Compartido con: Dallas Ryan', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir']), ('Daisy Dolittle Roberts', 'NULL', ['Reparto', 'Reparto'], ['My Queen', 'The Plead', 'Live One'], 'NULL')]"
tt14753196,"[('Ephraim Benton', 'NULL', ['Reparto', 'Producción', 'Dirección de casting'], ['Harry Potter y la piedra filosofal', ""Chappelle's Show"", 'Baby Boy'], 'NULL'), ('Ron Bruce', '1982', ['Reparto', 'Reparto'], ['The Minority', 'Truth Unspoken Series', 'Honor Among Thieves'], 'NULL'), ('Cole Bullock', 'NULL', ['Reparto', 'Reparto'], ['Ley y orden: Unidad de Víctimas Especiales', 'Shades of Blue', 'Honor Among Thieves'], 'NULL'), ('Lamar K. Cheston', 'NULL', ['Reparto', 'Guion', 'Dirección'], ['Ley y orden: Crimen organizado', 'El padrino de Harlem', 'Black Mafia Family'], 'NULL'), ('Tawana Derrick', '1985', ['Reparto', 'Reparto'], ['Keep the Change', 'Honor Among Thieves', 'Witness for the Defense: Proof of Innocence'], 'NULL'), ('Nakia Dillard', 'NULL', ['Reparto', 'Producción', 'Casting'], ['Un ciudadano ejemplar', 'The Lovely Bones', 'Múltiple'], 'NULL'), ('Jabari Flanagan', 'NULL', ['Reparto', 'Reparto'], ['True Blood', 'Honor Among Thieves', 'Tre - Proof of Concept'], 'NULL'), ('Philippe Javier Garcesto', 'NULL', ['Reparto', 'Cámara y electricidad', 'Especialistas'], ['Blood Kisses', 'The Unidentified', 'The Shift'], 'NULL'), ('Darius Kaleb', 'NULL', ['Reparto', 'Reparto'], ['Luke Cage', 'Steps', 'Honor Among Thieves'], 'NULL'), ('Edward M. Kelahan', '1968', ['Reparto', 'Producción', 'Especialistas'], ['Mi súper ex-novia', 'The Cover Up', 'Cuffs & Shield'], 'NULL')]"
tt0411951,"[('Jon Foo', '1982', ['Reparto', 'Especialistas', 'Reparto'], ['Tekken', 'Thai Dragon', 'Soldado universal: Regeneración'], 'NULL'), ('Kelly Overton', '1978', ['Reparto', 'Producción', 'Dirección'], ['The Ring 2 (La señal 2', 'True Blood', 'Van Helsing'], ['Brooklyn International Film Festival 2008 Ganador Audience Award The Collective Compartido con: Judson Pearce Morgan', 'Fort Collins TriMedia Festival 2008 Ganador Audience Award Feature Film The Collective Compartido con: Judson Pearce Morgan', 'Mexico International Film Festival 2009 Ganador Silver Palm Award Feature Film The Collective Compartido con: Judson Pearce Morgan', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('Cary-Hiroyuki Tagawa', '1950', ['Reparto', 'Producción', 'Equipos adicionales'], ['Mortal Kombat', 'El planeta de los simios', 'Tekken'], 'NULL'), ('Ian Anthony Dale', '1978', ['Reparto', 'Dirección', 'Reparto'], ['The Walking Dead', 'The Resident', 'Hawai 5'], 'NULL'), ('Cung Le', '1972', ['Reparto', 'Producción', 'Especialistas'], ['Pandorum', 'Tekken', 'The Grandmaster'], 'NULL'), ('Darrin Dewitt Henson', '1972', ['Reparto', 'Producción', 'Equipos adicionales'], ['Tekken', 'El expreso de Elmira', 'Soul Food'], ['Image Awards (NAACP) 2005 Nominado Image Award Outstanding Supporting Actor in a Drama Series Soul Food 2004 Nominado Image Award Outstanding Supporting Actor in a Drama Series Soul Food', 'WorldFest Houston 2019 Nominado Gold Remi Award Best Supporting Actor The Last Astronaut', 'African Movie Academy Awards 2020 Nominado AMAA Best Actor in a Leading Role Zulu Wedding', 'MTV Video Music Awards (VMA) 2000 Ganador VMA Best Choreography in a Video *N Sync: Bye Bye Bye', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir']), ('Luke Goss', '1968', ['Reparto', 'Producción', 'Dirección'], ['Hellboy II: El ejército dorado', 'Blade II', 'After the Screaming Stops'], ['Academy of Science Fiction, Fantasy & Horror Films, USA 2002 Nominado Cinescape Genre Face of the Future Award Male Blade II', 'MTV Movie + TV Awards 2009 Nominado MTV Movie Award Best Villain Hellboy II: El ejército dorado 2009 Nominado MTV Movie Award Best Fight Hellboy II: El ejército dorado Compartido con: Ron Perlman', 'Teen Choice Awards 2008 Nominado Teen Choice Award Choice Movie Rumble Hellboy II: El ejército dorado Compartido con: Ron Perlman', 'Character and Morality in Entertainment Awards 2007 Ganador Camie Actor Una noche con el rey', 'East Europe International Film Festival 2020 Nominado Fusion Award Best Lead Actor The Loss Adjuster']), ('Mircea Monroe', '1982', ['Reparto', 'Producción', 'Reparto'], ['Tekken', 'Dumbbells', 'El último regalo'], ['International Independent Film Awards 2015 Ganador Gold Award Best Actress in a Supporting Role Dumbbells', 'Los Angeles Independent Film Festival Awards 2015 Nominado LAIFF September Award Best Ensemble Cast Dumbbells Compartido con: Hoyt Richards · Brian Drolet · Taylor Cole · Fabio · Jon Huck · Valery M. Ortiz · Nick Nicotera · ·', 'Depth of Field International Film Festival Competition 2016 Ganador Award of Excellence Ensemble Cast Dumbbells Compartido con: Brian Drolet · Hoyt Richards · Taylor Cole · Fabio · Jon Huck · Valery M. Ortiz · Nick Nicotera · ·', 'US Hollywood International Film Festival 2015 Nominado Golden Film Award Best Supporting Actress Dumbbells', 'Global Independent Film Awards 2016 Ganador Gold Award Best Ensemble Cast Dumbbells Compartido con: Hoyt Richards · Brian Drolet · Taylor Cole · Fabio · Nick Nicotera · Jon Huck · Valery M. Ortiz · ·']), ('Tamlyn Tomita', '1966', ['Reparto', 'Guion', 'Producción'], ['El día de mañana', 'Karate Kid II'], ['Asian American International Film Festival 2001 Ganador Asian Media Award', 'Young Artist Awards 1989 Nominado Young Artist Award Best Young Actress Guest Starring in a Syndicated Family Comedy, Drama or Special', 'Online Film & Television Association 2021 Nominado OFTA Television Award Best Guest Actress in a Comedy Series Cobra Kai', 'FilmQuest 2017 Nominado FilmQuest Cthulhu Best Supporting Actress (Short) Real Artists', 'Miami International Science Fiction Film Festival 2018 Ganador MiSciFi Award Best Supporting Actress, Short Real Artists']), ('Candice Hillebrand', '1977', ['Reparto', 'Reparto'], ['Tekken', 'Othello: A South African Tale', 'How to Make Love to a Woman'], 'NULL')]"
tt10432094,"[('Rustic Bodomov', 'NULL', ['Especialistas', 'Reparto', 'Producción'], ['Guardianes de la Galaxia Vol'], 'NULL'), ('Troy Castaneda', 'NULL', ['Especialistas', 'Reparto', 'Especialistas'], ['Barbie', 'Babylon', 'Fast & Furious X'], 'NULL'), ('Vaughndio Forbes', 'NULL', ['Especialistas', 'Reparto', 'Dirección'], ['Black Panther', 'Crimen a contrarreloj', 'Horton and Sabella'], 'NULL'), ('Justin Gant', 'NULL', ['Especialistas', 'Reparto', 'Producción'], ['Indiana Jones y el reino de la calavera de cristal', 'Hotel Artemis', 'Divergente'], 'NULL'), ('Jeff Hohimer', 'NULL', ['Reparto', 'Producción', 'Cámara y electricidad'], ['Faulty Premise Life', 'The Rock and Roll Acid Test', 'Porno: The Series'], 'NULL'), ('Peter Jang', 'NULL', ['Reparto', 'Guion', 'Especialistas'], ['El escuadrón suicida', 'S'], ['Beverly Hills Film Festival 2023 Nominado Golden Palm Screenplay Competition Best Feature Screenplay Simulation', 'Action on Film International Film Festival, USA 2019 Ganador Best Action Short of the Year Best Action Short of the Year Pawns 2019 Ganador Best Action Sequence - Martial Arts Best Action Sequence Martial Arts - Short Pawns', 'Best Shorts Competition 2017 Ganador Award of Merit Film Short Nothing Is Sacred Compartido con: Damon Jamal · Ephraim Walker 2017 Ganador Award of Merit Leading Actor Nothing Is Sacred', ""Telly Awards 2023 Ganador Silver Telly Online General - Drama Mask Compartido con: Gabrielle LaJudice · Tim Neff 2023 Ganador Bronze Telly Social Issues Mask Compartido con: Gabrielle LaJudice · Tim Neff 2020 Ganador People's Telly Internet/Online Video Donna on the Go Compartido con: Peggy Lane · Vince Deadrick Jr. · Craig Hutchison · Donna Russo · Kate Linder · Michael Johnston · · · · · · · · · · · · · · · · · · · · · · ·"", 'The Streamy Awards 2014 Nominado Streamy Award Best Choreography Super Power Beat Down Compartido con: Alvin Hsing · Shaun Paul Piccinino']), ('Simon Rhee', '1957', ['Especialistas', 'Reparto', 'Dirección de la segunda unidad o asistencia a dirección'], ['Origen', 'Cartas desde Iwo Jima', 'Hora punta 2'], 'NULL'), ('Eduardo Roman', 'NULL', ['Reparto', 'Producción', 'Equipos adicionales'], ['Star Trek: Picard', 'Coast', '(Desencanto'], 'NULL')]"
tt1179025,"[('Louise Bourgoin', '1981', ['Reparto', 'Guion', 'Banda sonora'], ['Adèle y el misterio de la momia', 'Je suis un soldat', 'La chica de Mónaco'], ['Cairo International Film Festival 2015 Ganador Silver Pyramid Best Actress Je suis un soldat', 'César Awards, France 2009 Nominado César Most Promising Actress (Meilleur espoir féminin) La chica de Mónaco', 'Cabourg Romantic Film Festival 2016 Ganador Golden Swann Best Actress Je suis un soldat', 'Globes de Cristal Awards, France 2020 Nominado Globe de Cristal Best Actress - Television Series or Mini-Series Hipócrates', ""L'Association des Critiques de Séries 2021 Nominado A.C.S. Award Best Actress Hipócrates For Season 2. 2019 Nominado A.C.S. Award Best Actress Hipócrates""]), ('Mathieu Amalric', '1965', ['Reparto', 'Dirección', 'Guion'], ['La escafandra y la mariposa', 'El gran hotel Budapest', 'Múnich'], [""Acteurs à l'Écran 1997 Nominado Prix Michel Simon Best Actor Le journal du séducteur"", ""Cannes Film Festival 2017 Nominado Un Certain Regard Award Barbara 2017 Ganador Un Certain Regard - Poetry of Cinema Award Barbara 2014 Nominado Un Certain Regard Award El cuarto azul 2010 Ganador FIPRESCI Prize Competition Tournée 2010 Nominado Palme d'Or Tournée 2 más"", 'César Awards, France 2022 Nominado César Best Adapted Screenplay (Meilleure adaptation) Abrázame fuerte 2018 Nominado César Best Original Screenplay (Meilleur scénario original) Barbara Compartido con: Philippe Di Folco 2018 Nominado César Best Director (Meilleur réalisateur) Barbara 2018 Nominado César Best Film (Meilleur film) Barbara Compartido con: Patrick Godeau 2015 Nominado César Best Adapted Screenplay (Meilleure adaptation) El cuarto azul Compartido con: Stéphanie Cléau 7 más', 'Hamburg Film Festival 2017 Nominado Critics Award Barbara', 'Florida Film Critics Circle Awards 2014 Ganador FFCC Award Best Ensemble El gran hotel Budapest Compartido con: Ralph Fiennes · F. Murray Abraham · Adrien Brody · Willem Dafoe · Jeff Goldblum · Harvey Keitel · · · · · · · · · ·']), ('Gilles Lellouche', '1972', ['Reparto', 'Dirección', 'Guion'], ['No se lo digas a nadie', 'El gran baño', ""L'amour ouf""], [""Cannes Film Festival 2024 Nominado Palme d'Or L'amour ouf 2003 Ganador Gras Savoye Award Pourkoi... passkeu Tied with Des anges (2001). Compartido con: Tristan Aurouet"", 'César Awards, France 2022 Nominado César Best Actor (Meilleur acteur) BAC Nord: Brigada de Investigación Criminal 2019 Nominado César Best Film (Meilleur film) El gran baño Compartido con: Alain Attal · Hugo Sélignac 2019 Nominado César Best Actor (Meilleur acteur) En buenas manos 2019 Nominado César Best Original Screenplay (Meilleur scénario original) El gran baño Compartido con: Ahmed Hamidi · Julien Lambroschini 2019 Nominado César Best Director (Meilleur réalisateur) El gran baño 3 más', ""European Film Awards 2019 Nominado EFA People's Choice Award Best European Film El gran baño"", 'Prix Louis Delluc 2018 Nominado Prix Louis Delluc Best Film El gran baño', 'Seattle International Film Festival 2019 Nominado Golden Space Needle Award Best Film El gran baño -Second Place']), ('Jean-Paul Rouve', '1967', ['Reparto', 'Equipos adicionales', 'Guion'], ['La vida en rosa: Edith Piaf', 'Lola y sus hermanos', 'Sans arme, ni haine, ni violence'], 'NULL'), ('Jacky Nercessian', 'NULL', ['Reparto', 'Guion', 'Reparto'], ['Napoleon', 'Clara Sheller', 'P'], 'NULL'), ('Philippe Nahon', '1938', ['Reparto', 'Producción', 'Reparto'], ['Solo contra todos', 'Irreversible', 'Carne'], ['Clermont-Ferrand International Short Film Festival 1992 Ganador Acting Award Best Actor Carne', 'Namur International Festival of French-Speaking Film 1998 Ganador Golden Bayard Best Actor (Meilleur Comédien) Solo contra todos', 'Scream Awards 2006 Nominado Scream Award Most Vile Villain Alta tensión', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('Nicolas Giraud', '1978', ['Reparto', 'Guion', 'Dirección'], ['Venganza', ""L'astronaute"", 'Vertige'], 'NULL'), ('Laure de Clermont-Tonnerre', '1983', ['Reparto', 'Dirección', 'Producción'], ['The Mustang', 'Rabbit', 'Atlantic Avenue'], ['Aspen Shortsfest 2015 Ganador Special Jury Award Rabbit', 'Clermont-Ferrand International Short Film Festival 2013 Nominado Grand Prix National Competition Atlantic Avenue', 'Satellite Awards 2019 Ganador Special Achievement Award Best First Feature The Mustang', 'Gotham Awards 2019 Ganador Bingham Ray Breakthrough Director Award The Mustang 2019 Nominado Audience Award The Mustang Compartido con: Alain Goldman', 'Film Independent Spirit Awards 2020 Nominado Independent Spirit Award Best First Feature The Mustang Compartido con: Alain Goldman']), ('Gérard Chaillou', 'NULL', ['Reparto', 'Reparto'], ['Help3', 'De Nicolas a Sarkozy', 'Arsène Lupin'], 'NULL'), ('Serge Bagdassarian', 'NULL', ['Reparto', 'Equipos adicionales', 'Reparto'], ['Midnight in Paris', 'Adèle y el misterio de la momia', 'Dom Juan & Sganarelle'], 'NULL')]"
tt2076809,"[('Annmarie Bahny', 'NULL', ['Reparto', 'Vestuario', 'Dirección de la segunda unidad o asistencia a dirección'], ['Snow Shark: Ancient Snow Beast', 'The Final Night and Day', 'Homicidal Vengeance'], 'NULL'), ('Jason John Beebe', 'NULL', ['Reparto', 'Producción', 'Guion'], ['Crossbreed', ""Through a Mother's Eyes"", 'Ombis: Alien Invasion'], 'NULL'), ('Bob Bozek', 'NULL', ['Reparto', 'Guion', 'Especialistas'], ['Emelie', 'Friends to the End', 'Marshall'], 'NULL'), ('Thomas Brown', 'NULL', ['Reparto', 'Reparto'], ['Homicidal Vengeance', 'Black Guy on a Rampage: Angel of Death'], 'NULL'), ('Christopher Burns Jr.', 'NULL', ['Producción', 'Reparto', 'Edición'], ['Ombis: Alien Invasion', 'A Grim Becoming', 'Ombis2 Alien Awakening'], 'NULL'), ('Jessie Cholewka', 'NULL', ['Reparto', 'Reparto'], ['Homicidal Vengeance', 'Black Guy on a Rampage: Angel of Death'], 'NULL'), ('Lori Cholewka', 'NULL', ['Reparto', 'Guion', 'Equipos adicionales'], ['Perros de batalla', 'Dead Sea', 'The Muse, the Oracle, and Baby J'], 'NULL'), ('Richey Clark', 'NULL', ['Reparto', 'Reparto'], ['Homicidal Vengeance', 'Black Guy on a Rampage', 'Black Guy on a Rampage: Angel of Death'], 'NULL'), ('Ruth Dahar', 'NULL', ['Reparto', 'Reparto'], ['Homicidal Vengeance', 'Black Guy on a Rampage: Angel of Death'], 'NULL'), ('Scott Emerling', 'NULL', ['Reparto', 'Reparto'], ['Ivan Shade, Undead P'], 'NULL')]"
tt10814388,"[('Sam Klemmer', 'NULL', ['Equipos adicionales', 'Reparto', 'Guion'], ['Grindsploitation', 'Gone Girl Twist', 'Sleepwalk with Me'], 'NULL'), ('Lauren Ireland', 'NULL', ['Reparto', 'Dirección', 'Guion'], ['5 Stages (5tages', 'Turyn Goes to the Club', ""Stuff from the 90's!""], 'NULL'), ('Adam Weinrib', 'NULL', ['Reparto', 'Guion', 'Equipos adicionales'], ['Gone Girl Twist', 'Pumpkin Everything!', ""It's a Freelance Life""], 'NULL')]"
tt10041250,"[('James Baxter', '1990', ['Reparto', 'Reparto'], ['Emmerdale', ""Alma's Not Normal"", 'Love Life'], 'NULL'), ('Michael Fox', '1989', ['Reparto', 'Reparto'], ['Downton Abbey', 'Downton Abbey', 'Dunkerque'], 'NULL'), ('Antonia Kinlay', 'NULL', ['Reparto', 'Producción', 'Dirección'], ['Sister Boniface Mysteries', 'The Royals', 'Consuming Passion: 100 Years of Mills & Boon'], 'NULL'), ('Sarah Ovens', 'NULL', ['Reparto', 'Reparto'], ['National Theatre Live: The Magistrate', 'Emma', 'Masters of Love'], 'NULL')]"
tt11120660,"[('Steve Watts', 'NULL', ['Reparto', 'Reparto'], ['The Paradox Series', 'Incidental Characters', 'Bittersweet'], 'NULL'), ('Riley Kerr', 'NULL', ['Reparto', 'Reparto'], ['Bittersweet'], 'NULL')]"
tt11746688,"[('Francisco Barreiro', 'NULL', ['Reparto', 'Producción', 'Reparto'], ['Ahí va el diablo', 'Fauna', 'El comienzo del tiempo'], ['Mexican Cinema Journalists 2017 Nominado Silver Goddess Best Supporting Actor (Mejor Coactuación Masculina) El comienzo del tiempo', 'Fangoria Chainsaw Awards 2014 Nominado Chainsaw Award Best Actor Ahí va el diablo', 'Austin Fantastic Fest 2012 Ganador Best Actor Horror Ahí va el diablo', 'International Cinephile Society Awards 2021 Ganador ICS Award Best Supporting Actor Fauna', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir']), ('Alexandra Cueto', 'NULL', ['Reparto', 'Reparto'], ['Mostro'], 'NULL'), ('Salvador de la Garza', 'NULL', ['Reparto', 'Reparto'], ['Mostro', 'Clases de historia', 'La danza de las fieras'], 'NULL')]"
tt2094110,[]
tt10054306,"[('Arthur Khashadourian', 'NULL', ['Reparto', 'Guion', 'Dirección'], 'NULL', 'NULL')]"
tt10195248,"[('Shaun Gonzalvo', 'NULL', ['Producción', 'Guion', 'Dirección'], ['Silent', 'Alexander', 'The Society'], 'NULL'), ('Rina Mousavi', 'NULL', ['Reparto', 'Producción', 'Localización'], ['Shayda', 'Sin límites con Chris Hemsworth', 'Itch'], 'NULL'), ('Dylan Joyce', 'NULL', ['Reparto', 'Reparto'], ['Alexander', 'Your Eyes', 'Crimson Chain'], 'NULL'), ('Virginia Cole', 'NULL', ['Reparto', 'Reparto'], ['Alexander', 'Lord of Agony', 'White Line Fever'], 'NULL'), ('Jayden Arts', 'NULL', ['Reparto', 'Reparto'], ['Lies Within Us, Emu War: A Subtle Examination of the Sheer Caucasity of Colonialism', 'The Sacrifice'], 'NULL'), (""Brandon O'Driscoll"", 'NULL', ['Reparto', 'Reparto'], ['Alexander', 'Entrapped', ""A Shadow's Dance""], 'NULL'), ('Charli Simmons', 'NULL', ['Reparto', 'Reparto'], ['Alexander'], 'NULL'), ('Craig Van Waardenburg', 'NULL', ['Reparto', 'Reparto'], ['Darkest Age, Rampage Electra', 'Derelict'], 'NULL'), ('Briana Judy Dunn', 'NULL', ['Reparto', 'Reparto'], ['Alexander', 'Ten: The Sacrifice', 'The Society'], 'NULL'), ('Kate Sanders', 'NULL', ['Reparto', 'Reparto'], ['Alexander', 'Duval Dare'], 'NULL')]"
tt13569380,"[('Aaron M. Abelto', 'NULL', ['Edición', 'Dirección', 'Reparto'], ['I Before Thee', 'The Debt That All Men Pay', 'Watch the Thrown'], ['Florida Film Festival 2015 Nominado Audience Award Best Trailer I Before Thee 2015 Nominado Audience Award Best Trailer I Before Thee', 'Fort Lauderdale International Film Festival, US 2013 Nominado Audience Award Fort Lauderdale International Film Festival The Debt That All Men Pay', 'WideScreen Film & Music Video Festival 2015 Nominado Audience Award Best Trailer I Before Thee Compartido con: Rajesh D. Felix 2015 Nominado Festival Award Best Screenplay I Before Thee Compartido con: Rajesh D. Felix', 'Miami Web Fest 2021 Nominado Jury Award Best Trailer Watch the Thrown Compartido con: Rajesh D. Felix 2021 Ganador Jury Award Best Trailer Watch the Thrown Compartido con: Rajesh D. Felix 2019 Ganador Jury Award Best Demo Reel 2019 Nominado Jury Award Best Trailer The Power of Movement Compartido con: Rajesh D. Felix 2018 Ganador Jury Award Best Trailer (Drama) I Before Thee', 'The Monthly Film Festival (TMFF) 2016 Nominado January Award Trailer of the Month I Before Thee Compartido con: Rajesh D. Felix']), ('Ruben E. A. Brown', 'NULL', ['Reparto', 'Reparto'], ['Un momento en el tiempo - Waves', 'Pensamiento crítico', 'Madam Secretary'], 'NULL'), ('Eduardo Cardona', 'NULL', 'NULL', 'NULL', 'NULL'), ('Jesse Cardona', 'NULL', 'NULL', 'NULL', 'NULL'), ('Nathalie Cardona', 'NULL', ['Guion y continuidad', 'Guion y continuidad'], ['Iron Temple'], 'NULL'), ('Jay Carrera', 'NULL', 'NULL', 'NULL', 'NULL'), ('Woody Deant', 'NULL', ['Reparto', 'Guion', 'Producción'], ['Cuzzo', 'Dirt y Mysfits'], 'NULL'), ('Kurt Dose', 'NULL', ['Reparto', 'Localización', 'Reparto'], ['Evoke', 'Iron Temple'], 'NULL'), ('Jamil Malik', 'NULL', ['Reparto', 'Especialistas', 'Reparto'], ['Último aviso', 'Face of the Trinity', 'Swamp Ape'], 'NULL'), ('Tatiana Solodka', 'NULL', ['Dirección de la segunda unidad o asistencia a dirección', 'Reparto', 'Dirección de la segunda unidad o asistencia a dirección'], ['Evoke', 'The Carters Family Reunion', 'Iron Temple'], 'NULL')]"
